page,name,link,thumbnail,rating,date,snippet,images,local_guide,fastfood
37,Andi Marshal,https://www.google.com/maps/contrib/118236866193527541458?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV8-x1FGOKI27kn45aw4BFfNOlQ9sgNNg_7XiEBvIirt4_0vfIp=s120-c-rp-mo-ba5-br100,4,2 tahun lalu,"Ada ruang khusus AC,tempat oke,ada parkir mobil",,TRUE,McDonald's
37,Ninik Hairstyles,https://www.google.com/maps/contrib/101590192459458867306?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVQXcL-xRnK9kNTB3I2rk8lsxU44NLMRBw2xkQJLYLTQ5QcX0Um=s120-c-rp-mo-br100,5,2 tahun lalu,"Enjoy,bisa santai istirahat sambil pesen makanan & minuman",,,McDonald's
37,andi kristanto,https://www.google.com/maps/contrib/114140009820523903585?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVWM60L4OhPE7EaGQAhYlRvK4rv_vX3L4SfZSo2WyzG69q-VtIs=s120-c-rp-mo-ba5-br100,5,5 tahun lalu,"Tempat makan kekinian, buka 24 jam",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdlJ8PyY6wu2PqgWRL-iCFAMQS3fifc4oBerx6fQdAeguW29nTq04JvMeIdOi1ic9ZnP_Wv375yBjhNM0Qfpw08ymDXGinCohONF0ZtrssKLAFV0XifV_V-pHyRtdiCOK_GPudv34A'],TRUE,McDonald's
37,Wina Desynatria,https://www.google.com/maps/contrib/116765616513853067917?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVWp6sc0Z7H1w8UzGY78-G0V9ImpV3iawohstlW-k9Izc8C0r7q=s120-c-rp-mo-ba3-br100,5,3 tahun lalu,"Tempatnya bagus, parkir luas, gk terlalu rame juga",,TRUE,McDonald's
37,mahfuth junaedi,https://www.google.com/maps/contrib/102641240191225251344?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX7b1fLi2xJ_qwOG9_nDlulHGyDC4FV_kfzkTYj7qTtxtWHMhVn=s120-c-rp-mo-br100,1,2 tahun lalu,Kenapa gak ada tukang parkirnya? Demi kemudahan dan kenyamanan customer,,TRUE,McDonald's
37,Fandayani Koeswadi,https://www.google.com/maps/contrib/109040246294979117372?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIufg_MyuoZmEnuhSnv2XFAErg5r-tPFGke55ovHQrFFU6qgg=s120-c-rp-mo-ba3-br100,5,3 tahun lalu,"Belakangan ini drivethru terus,
Fast service.
Oke.
Ga pernah kapok",,TRUE,McDonald's
38,jessica star creation,https://www.google.com/maps/contrib/111163761511425381597?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU-5ynGT2LHqR5TtZEr9ZUHQ7KbmsGQyAeRtuSeeSKOqjXt1i-p=s120-c-rp-mo-ba4-br100,4,3 tahun lalu,"Pintu masuk satu agak antri,tiada ruang tunggu untuk Dine in , informasinya juga kurang",,TRUE,McDonald's
38,Jarwoto Roestanajie,https://www.google.com/maps/contrib/115196669063459928580?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUyekdRIHLflV4P6vzB0entZno_B5BWHlMOJbZkGjvLVFAQW-VV=s120-c-rp-mo-ba5-br100,5,4 tahun lalu,"Drive thru layanan cepat, hanya kadang saja memang pembeli banyak agak antri",,TRUE,McDonald's
38,Lena Mutia,https://www.google.com/maps/contrib/112537340884936864892?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUodwmXTSiPiDSb85vX3WORvyAtV2qTLoabOBCENarj57K4ncaW=s120-c-rp-mo-br100,2,5 tahun lalu,Pelayanannya kurg siip.. fruit tea nya tidak ada rasanya kebanyakan es..,,,McDonald's
38,Verdina Liendy Fresha,https://www.google.com/maps/contrib/105482510913120147153?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVcwcx-N_C1uTqzg4yI3txUaRl56NdeJK5To3fCgMAwYwuQscng=s120-c-rp-mo-ba5-br100,5,2 tahun lalu,Pelayanannya ramah dan menunya enak banget.,,TRUE,McDonald's
38,Iyyafi Qolbi,https://www.google.com/maps/contrib/109574540427636511559?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUVtJB3JvN4IjVU8HfaC5uTqM5jws2Ln1Ims3EDcZdMn9cCpkqwfA=s120-c-rp-mo-ba5-br100,5,3 tahun lalu,"Mcdonalds yang bersih dan cukup luas. Dekat jalan besar, cocok untuk order via drive thru.",,TRUE,McDonald's
38,Ridwan dwi Cahyono,https://www.google.com/maps/contrib/112184169535152213875?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL3BJ_6hMwJCR_z_IylVuhyvlVHoTVdbAf-XZcwVDtvJFZSog=s120-c-rp-mo-br100,1,2 tahun lalu,"Ajarin etika sama customer, cwek gak ada baik nya jadi orang",,TRUE,McDonald's
38,Teguh_ C_Setiawan,https://www.google.com/maps/contrib/118244754194068575217?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUZ73KFh4K2vhnBm7zFgfl3ODUKJgzcrEmmTJCtah-UnQsHMplDtA=s120-c-rp-mo-ba4-br100,5,setahun lalu,Tempatnya nyaman dan yang utama ada mushollanya.,,TRUE,McDonald's
38,Aga Suharsono,https://www.google.com/maps/contrib/109301229092500165750?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJmKE0yYW0lKOr994yWi6wiSyemRgzwucM1aGBzxOJBXWd5oonE=s120-c-rp-mo-ba4-br100,2,5 tahun lalu,Gak berubah...sejak buka setahun  lalu. Masalah antrian... I lost my appetite....,,TRUE,McDonald's
38,Teofilus Ardian Hopeman,https://www.google.com/maps/contrib/106893731522205289907?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUQ8VJZna2F4ek6LJb4tEPBHPxXKs1f89Ur6BxuiRTEexbQkFi8=s120-c-rp-mo-ba4-br100,5,setahun lalu,Sepi karena berkunjung pkl. 22.00 WIB,,TRUE,McDonald's
38,Hellow Nunbusyo,https://www.google.com/maps/contrib/113781613305899428085?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWQcdHDrUyV48PYsinI3-OObMDnvI830xQoi7NZSkrSs8sh5Y7T6A=s120-c-rp-mo-br100,5,3 tahun lalu,"Tempat nyaman, pelayanan memuaskan dan rasa mantap",,TRUE,McDonald's
39,Hendra Prayogo,https://www.google.com/maps/contrib/109078056115479177540?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLqH6SL6gQeKZc2IpI8cR2k8bu6olnj9R6c4jcBApmiGwYb_Q=s120-c-rp-mo-ba4-br100,5,4 tahun lalu,Banyak promonya... Harganya jg nggak terlalu mahal untuk ukuran fastfood sejenis,,TRUE,McDonald's
39,Andreas Kurniawan,https://www.google.com/maps/contrib/106735301461619849798?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVZdbtP9ZLhZMDTkWr5LeZWhAiswYpr-hr7CA7d7K8lCJHcp6W4=s120-c-rp-mo-ba3-br100,5,3 tahun lalu,"Kasirnya buru-buru, tidak ramah. Padahal biasanya ramah baik sekali.",,TRUE,McDonald's
39,Sahudi Azis,https://www.google.com/maps/contrib/107176887164552929505?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXkVuQGj8nfMrgY3fHfB_WtIszXywLbBgRVelklm7K8vZDNN5TD=s120-c-rp-mo-br100,5,2 tahun lalu,"Mac Donald Jember rame saat lewat Jember dan mampir makan antri tapi , GPP yang penting puas",,,McDonald's
39,Rusdi Syah,https://www.google.com/maps/contrib/101980181490255284405?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVKrM_KPW3Nyygzdhbc-nabieLC7eFGzqjJOgS6H_MFWt-bOOvQ=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,"Manteppp, kalo bisa buka lagi dong di jember, jadi ga satu cabang nya",,TRUE,McDonald's
39,Odeohagi Jia,https://www.google.com/maps/contrib/116229064375756084090?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWvw_eXNJUCCTEACUgZyRy56tWG9uLU6a-fR0_-H4Jis1ETpi4=s120-c-rp-mo-ba4-br100,5,2 tahun lalu,"Ramai sekali, menu tdk lengkap",,TRUE,McDonald's
39,Latifatur Rahmaniya,https://www.google.com/maps/contrib/103114968372247126164?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXOOSM9LLpLBl-kwVUhO8PYDrWhGTDp9nuyMZx3uYCjvUMEMOA=s120-c-rp-mo-ba4-br100,4,5 tahun lalu,Pecinta burger McD garis keras...!!!,['https://lh3.googleusercontent.com/geougc-cs/AHRlGdnF-gQN9T4DoIVhJE0nyIEhDKJOQLRMYQsgzVlg-QS6twk_ZHcFt3VqISUp6MTpU4kAUjPerJqFauTD9JmEeFcHImcZeOjo5GIDtb9BjczYOliT58O7vdc47d6VccGr2UOcENQq'],TRUE,McDonald's
39,Andi Mashter88,https://www.google.com/maps/contrib/114853597206679249853?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU6UcuxaOQ99sB8dLxMqy1YsTNQOWPW6ZdNHSU69X2hID2fxhk=s120-c-rp-mo-br100,4,setahun lalu,Makanan enak sesuai dengan kantong yang berisi,,TRUE,McDonald's
39,Evan Purwa,https://www.google.com/maps/contrib/106672181873709313822?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWAwG-Gll-_SYIFOlkpMSZ-4yMogBMnxVVdfo4c4wWdXHAdqyCEqw=s120-c-rp-mo-ba4-br100,1,setahun lalu,g Favorite lagi dengan Makanan Pendukung Isra3l 🔥,,TRUE,McDonald's
39,Zaverovski Aryavidic,https://www.google.com/maps/contrib/110371956300505465114?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXidEXFHBmZiOVZ4X9lGC_p8L4c3K57UJQI7b23b6TpgdYk7dM=s120-c-rp-mo-ba2-br100,5,4 tahun lalu,24 jam buka. Tp full menu baru jam 11.00 startnya,,TRUE,McDonald's
39,Mz Chay,https://www.google.com/maps/contrib/100012182343003433220?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWmOTfgzsc-eVTo3ExSELv_mIeMZf4hcD-lRZtKAs0MvSw1AAc=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,tempat yang nyaman untuk makan bersama keluarga kecil maupun keluarga besar yang berada di pusat kota jember,['https://lh3.googleusercontent.com/geougc-cs/AHRlGdl5xFnZIM3DBvJBcqEUAe80NveaRsSbw9JfOtUdiTz7bl6wbgM_xHGLkVgSDDIknoG1_AWYqB-vPwPnqK81-EDsAIYXtK63LrHv2r8j-2O1dgrHrGPr4CSt5oWNP5gMeZGTTT9E'],TRUE,McDonald's
40,Hendri Cahya Wibowo,https://www.google.com/maps/contrib/102039339521993156047?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU3OiUx7_hvbPxS9SQLqPiFZSyxi_YWXru0clmxe2bVsO7R1yXW=s120-c-rp-mo-ba6-br100,5,setahun lalu,"Beberapa kali ke jember, baru kali ini merasakan lunch di sini",,TRUE,McDonald's
40,Diles 2S,https://www.google.com/maps/contrib/111783847799960082197?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVqbeGoyfD8rvGIVrXQu-2YtWTCV4LIQlI0xeb1G2Js1XXsIPSm=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,"Suasananya nyaman, anak2 suka. Apalagi ayamnya crunhcy...",,TRUE,McDonald's
40,evi aprilia,https://www.google.com/maps/contrib/110995070659092892049?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV1yicQeH9GB03gDnZd3pvzg9QaRLBHDdN2xlx2R0St0x5MOs5XfQ=s120-c-rp-mo-ba3-br100,5,3 tahun lalu,"Suka aja jajan dsna, pastinya drive thru...no ribet🤗",,TRUE,McDonald's
40,Toni Ie,https://www.google.com/maps/contrib/106634046105100095990?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLBZAF-tR31s_5PFEgnkY7yWfH-HX8UHixowZEv3i_bDWax4A=s120-c-rp-mo-br100,1,5 tahun lalu,Kecewa...pelayanan lama...toilet jorok...tidak sesuai dgn brandnya,,TRUE,McDonald's
40,Fariz Ardianto,https://www.google.com/maps/contrib/115093436194636090605?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWx3oJpd2jDBASxYumfI4Ik49q-lvSF3KCzC6M8Vl3K-vSU2E7PSw=s120-c-rp-mo-ba5-br100,5,3 tahun lalu,"Lumayan luas dan strategis, sayangnya ngga 2 lantai",,TRUE,McDonald's
40,Amalia Safitri,https://www.google.com/maps/contrib/103717470622467553405?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIVP9ovVaURCRx6y-Cy68s4XQoIzNqhtGCIJUqNxLy0kT9now=s120-c-rp-mo-ba6-br100,4,setahun lalu,Pelayanan dan kebersihan harus di tingkatkan,,TRUE,McDonald's
40,Dafi M,https://www.google.com/maps/contrib/103081365896533065945?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWJWVPyNfhU5kWqb3zlkevtobOE1KLxhcXJPH4NHSTtpuR4-WNc=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,Salah satu tempat favorit. Tempat nyaman dan makanan enak.,,TRUE,McDonald's
40,Nathan Verse,https://www.google.com/maps/contrib/116012529149560056840?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV2fqnXnnZMklP8VjXQPs5MP3UYa_-OHtOZ5J7nIclxztiTWRaA=s120-c-rp-mo-ba5-br100,5,5 tahun lalu,Jangan ditanya lagi resto ini siap sedia 24jam. Bingung nongkrong dimana ya tinggal kesini aja,,TRUE,McDonald's
40,Panca Oktawirani,https://www.google.com/maps/contrib/100406931359641761841?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWCoJx3upJXfRydP4I9QFTU3UaIoiSkLJZwq5JD_GJNIRVqZLE=s120-c-rp-mo-ba6-br100,4,5 tahun lalu,Tempat bersih. Pelayanan cukup cepat. Ada Ruang bermain anak.,,TRUE,McDonald's
40,MAIN Co.,https://www.google.com/maps/contrib/104345243688107416650?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUDvJEnzK5mIw7VJ1PqSrE0JhAgVguSVoUtit944HxE98gUL4RG=s120-c-rp-mo-ba2-br100,5,2 tahun lalu,"Tempatx asik, pelayanan cepat. Syg kids playgroundx dtutup krn cov19",,TRUE,McDonald's
41,anantha pratama,https://www.google.com/maps/contrib/110089342370896889759?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUoxpZPaJKjsDZREQpSS-jGBVGydr7Yx2M5DS_-s2budWEkzXY=s120-c-rp-mo-ba3-br100,4,5 tahun lalu,Penyajiannya kurang cepat... msh nnggu lagi pakai nomer...,,TRUE,McDonald's
41,Teguh Pujiarso,https://www.google.com/maps/contrib/110231902171942510508?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK1o4mdJrEY08ggDOM64MDpnMxPivfcGfOddqspbET_JWbdfA=s120-c-rp-mo-ba4-br100,5,2 tahun lalu,Tempat makan yg sudah dijamin untuk rasa dan kenyamanan.,,TRUE,McDonald's
41,Alriyanto Dwilaksono,https://www.google.com/maps/contrib/109488572235028955519?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWd8HQwiWrTjIGuvsMsEsTyeDMaZhpu7fEgL-6lh23_aUzYO7s=s120-c-rp-mo-br100,3,2 tahun lalu,Mau tanya paket ultahnya? Nomer tlpnya ga ada,,,McDonald's
41,Rizky Maulidi,https://www.google.com/maps/contrib/103148315858602758012?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXPkPwudEb8p3pcdUXHEGxKJYRoyOw9TvO5FkO_JpgruanZnoNP=s120-c-rp-mo-br100,5,4 tahun lalu,Bintang 5 karna bal suka sama es krim nya yg minion.,,,McDonald's
41,Ahmad Hidayat,https://www.google.com/maps/contrib/111492822574822279484?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXFbQRtc1eb9EpehrxXs4CuaF8Hk6yxRnvJG5DHkNTn1cEDQ6HK=s120-c-rp-mo-ba5-br100,3,3 tahun lalu,"Pelayanan berubah-ubah, kadang bagus kadang kurang. Tidak ada penyamarataan",,TRUE,McDonald's
41,Bachtiar Fikri Ramadhan,https://www.google.com/maps/contrib/110730075113912125550?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX39dgmLpPo_V8OdEB-8-vZgRc1lMSUyWWF7AvdjwZ3Gp3O4RVe=s120-c-rp-mo-br100,2,3 tahun lalu,"Saya sebagai driver ojol, pemesanan terlalu lama prosesnya",,,McDonald's
41,Vicky Darmawansyah,https://www.google.com/maps/contrib/114021048190656990389?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVw-rA3nLddEj17D3V7BdpgXN_WIJiCQEyd_zIzsTzUqMP_-WriOw=s120-c-rp-mo-ba3-br100,5,3 tahun lalu,Bagus dan indah sekali tempatnya cocok untuk bersama keluarga,,TRUE,McDonald's
41,Dody Gunawan up,https://www.google.com/maps/contrib/101612759243550378395?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLOAz4dNZYeZ6KhSPhAeWba9Fa7VXsf7Qxtsa320qQGhRmQlA=s120-c-rp-mo-ba4-br100,5,3 tahun lalu,Restoran fast food yg cocok untuk nongkrong rame2 bersama teman dan kelu6,,TRUE,McDonald's
41,caesar fajri,https://www.google.com/maps/contrib/117213231820349547892?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXHBl-S_YQR327qGnmvWKNHTdm11-a6K2SBVmjcnANvyZ_jfWP-=s120-c-rp-mo-ba4-br100,5,3 tahun lalu,"Fast Food yang rasanya sama se nasional, 24 jam untuk drive thru",,TRUE,McDonald's
41,Silananda Sanadalin,https://www.google.com/maps/contrib/104585754101351465100?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVD08sNIe82mdGWh1OAmea4DxkQqgMjXcZIsdJTLw0JevTS30U=s120-c-rp-mo-ba4-br100,2,5 tahun lalu,Ayamny kagak ad rasa. Sambalny juga. Beda banget sama yg dijakarta.,,TRUE,McDonald's
42,Mohammad Dhofir,https://www.google.com/maps/contrib/109918878571605041184?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX-nDmmWyafmW10zImEE-1vGbmYPp0b1yY2b7cVj1CSPw-6LRxq=s120-c-rp-mo-ba5-br100,5,5 tahun lalu,Pelayanan ramah,['https://lh3.googleusercontent.com/geougc-cs/AHRlGdkuu3dzGxkM_7-qbRRR57ixXerIWkQpze5_6YuWLDbuEx2Qs4bkYtqK0jgRQAvWHJZGLZrtka8vMSeeb7N1Se0XVnT2Wo5QieTC-MY4ubA2LEe_QyVLdoDmvV1gVFe9eTURD9Rm'],TRUE,McDonald's
42,Andi Yulius,https://www.google.com/maps/contrib/114750241743200005588?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXH-m4HVro44rJycPBKA6kbDaBtPHlOCh3VGkHAizpwxlZqeQ=s120-c-rp-mo-ba4-br100,4,5 tahun lalu,Tempatnya cukup baik. Cuma kurang luas. Tempat parkir juga cukup luas.,,TRUE,McDonald's
42,Avanda JP,https://www.google.com/maps/contrib/102606471336032261773?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJOdrpiWUsftwD8rooHygJGB9uS7kP89Z1IVZhmXPkPA6MC-A=s120-c-rp-mo-ba4-br100,4,5 tahun lalu,Pelayanan selalu cepat... Gak sampai antri dan nunggu lamaaa.... 👍👍👍,,TRUE,McDonald's
42,Novita sari,https://www.google.com/maps/contrib/107302156499090463108?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXnZsWAZvyRTaQyYF7r6bIVoV-0f4Ojt1wUagsQ4SbPK5xgbYE=s120-c-rp-mo-ba5-br100,5,2 tahun lalu,"Syuka bgt byk hadiah, promo dan pelayanannya cepat serta ramah",,TRUE,McDonald's
42,andi arpan,https://www.google.com/maps/contrib/110236957208609740629?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXFmV7opPkpXoExQ3UTxzRWZknYInXv2_Pym-UyVcskTbtQnlOo=s120-c-rp-mo-ba5-br100,4,2 tahun lalu,"Tempat oke, parkir mobil ada, ada tempat acnya",,TRUE,McDonald's
42,Nanda Arief Bachtiar,https://www.google.com/maps/contrib/116045501275318812447?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVmH9BXWEGuvjGnq7BdfVZLqy_y5U5a11kXUppKzyaYmT03a6qw=s120-c-rp-mo-ba3-br100,5,2 tahun lalu,"Terdapat di ruas jalan raya, dekat dengan roxy jember dan transmart",,TRUE,McDonald's
42,Ragil Adny,https://www.google.com/maps/contrib/117621716368050112276?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ8wO21uzVXHXOq0aStP6IBOykzUuJYrGuoxxRCIW2pROEMEQ=s120-c-rp-mo-ba3-br100,4,3 tahun lalu,Tempatnya bersih dan nyaman. Pelayanan bagus dan cepat,,TRUE,McDonald's
42,Nutz Jing,https://www.google.com/maps/contrib/103261315123037379719?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJgZ-Pa1REP-1I6KI0TGwx2quE4dWnHMfWfvClQ-TEca1Nthg=s120-c-rp-mo-ba4-br100,3,5 tahun lalu,"Seringkali terjadi, brg yg diorder krg saat diterima.",,TRUE,McDonald's
42,FERIS E.,https://www.google.com/maps/contrib/102864493755435367160?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWY4cjSu8a3qimSJu_FCwNTyT3vIKlIi3QLn7cH-SculT754aQ=s120-c-rp-mo-ba5-br100,3,5 tahun lalu,"Menu makanan nya standart rasa McDonald's, tapi pelayanan nya jauh dari standart, jauh lebih lama dari McDonald's di kota lain.",,TRUE,McDonald's
42,Ronald Rigo,https://www.google.com/maps/contrib/107063959729167168035?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXd9r7A1OvavWDDudBfRtyktFo8nm_MA62Sp_voAw46AD_FvgSl=s120-c-rp-mo-ba3-br100,4,3 tahun lalu,Sesuai harapan fast food yg bisa segera mengatasi rasa,,TRUE,McDonald's
43,Adi Robiyanto,https://www.google.com/maps/contrib/112287803279809691094?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXXd2qDU4rPXnkHxMSwGrkSPIYKc6SJGGt4g-1UWRF0ef3N8VLM=s120-c-rp-mo-ba4-br100,4,3 tahun lalu,Overall nyaman. Cuman lahan parkir perlu ditambah.,,TRUE,McDonald's
43,Mikael Winardi,https://www.google.com/maps/contrib/114410973672759308836?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJe8A2KijMP3eCYgr9vhLY7oNC2PwMTw4D7MeFDcAAEggIAHQ=s120-c-rp-mo-br100,5,2 tahun lalu,Mc D terbesar yang ada Jember. Parkir cukup luas.,,,McDonald's
43,Dewi Kamtiko Ticka,https://www.google.com/maps/contrib/113265114484824966513?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVr8-mbXv4uX717pPbTixxsfUXte2xBN3fw9co10IDBuLbP-ciw=s120-c-rp-mo-ba5-br100,5,5 tahun lalu,Cocok untuk makanan siap saji,"['https://lh3.googleusercontent.com/geougc-cs/AHRlGdk5P8M1wXOu6nzu0n3z53yaaA_RnqC4qXbtE0NCgmj5gImK3ysj8XB6CBcejbvkxk-_Iq3CboEVXZSQEWB5A9Q7I3yxcI6M61WdvmS_sz9CpDZ_y6NBCZe4xPQgtTCfItEIn2Ov3Q', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkG5CH1yHWTEfcOFjPwSF81SkRHwLxeW6XHEHw4gB_K8YXz_OSXTqskmWqOzV--M_Or6MTsrC2fsxDawCm_n2nALJzjltGN25Efrz6HHjuYA4KikBp2zKkHcz5d2sl8HAEb1-ae6A']",TRUE,McDonald's
43,HSC,https://www.google.com/maps/contrib/103696748163051677107?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJowjTll_vMqagsdwrCdGPabaH-nEYoVzj9Q4R1n1j0-6u-3A=s120-c-rp-mo-ba5-br100,4,2 tahun lalu,Semoga pelayanan semakin baik lagi.,,TRUE,McDonald's
43,Mira Dwi Rahmawati,https://www.google.com/maps/contrib/110294162658145026365?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXKM-h18Z8bg9VQMFB2Shy04nuzZPCM2i-_lScxY4Y8CG9etZAC=s120-c-rp-mo-ba3-br100,5,3 tahun lalu,Klo mau cari makanan pengganjal perut ya disini. Enak dan murah,,TRUE,McDonald's
43,agung putra,https://www.google.com/maps/contrib/107688899736062020645?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUxHg9TUcSlJVUWSkpBhLSQTU7ok8OrmX_RmJ-vC_QsJxfOjWfKhA=s120-c-rp-mo-ba3-br100,5,setahun lalu,Recommended utk makan bersama keluarga,,TRUE,McDonald's
43,Shelfia Tan,https://www.google.com/maps/contrib/109495918512504115013?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWUfICBfX9zUhDhwxQ2EHtilG0iDA9FghqejmztX_SmKzuXmU_XhA=s120-c-rp-mo-br100,5,4 tahun lalu,"Pelayanan nya OKE,, di drive juga mantul.. banyak promo.. thanks Mcd 💯♥️",['https://lh3.googleusercontent.com/geougc-cs/AHRlGdksaC_F05hwIxhT5aPfw0DqEFNFwKdD-aoShTMHqb42-yO46yY0k4n4rW_l0_NgsJj1CZD8mILZdmKDhcTwpSehz2u3uI4ry4VkTSqb_sgP2K7Nft2BaBO4UtAmGYzhZc4uBuOW'],,McDonald's
43,imeilda sarah novera,https://www.google.com/maps/contrib/113011873457059316642?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV8tYjNTeNUCItn0C-fheln_tT_kSG7DFvKauyzdxwS8L2bqfls=s120-c-rp-mo-ba4-br100,5,3 tahun lalu,"Tempatnya strategis, good services and best taste",,TRUE,McDonald's
43,Aziz Weni,https://www.google.com/maps/contrib/101814745224289750975?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLABKQ5ZuWKkYRP_w2s1gaGrqTmbMg--pfPlzbOyExKuZOM=s120-c-rp-mo-br100,5,2 tahun lalu,Kerren debes bgt nyaman bersih servis cpt karyawan Ramah,,,McDonald's
43,Eka Cahya,https://www.google.com/maps/contrib/115591209722009774404?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL8aME3FSfbLJqCyi27HXiF6IYyoYBIf11aQ3j3rLIKAkJmXg=s120-c-rp-mo-ba3-br100,4,4 tahun lalu,Pelayanan drive thru kurang cepat semoga menjadi koreksi.,,TRUE,McDonald's
44,Harmaji Ajie,https://www.google.com/maps/contrib/102456211000895463818?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXKzWrLgcw5_X1QvsSSff1zwvmDPROw8ehZYFwrgmvBow0cGPNWgg=s120-c-rp-mo-ba6-br100,4,4 tahun lalu,Tetap dapat jaga jarak & ada petugas pengukur suhu,,TRUE,McDonald's
44,wiwi m,https://www.google.com/maps/contrib/109946426682775458214?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLiJHwvjvOmneP1INd7yJKu0k1N8MsRdphnmr1SPCzpdOImnQ=s120-c-rp-mo-ba3-br100,5,2 tahun lalu,Lokasi di jalan besar hayam wuruk & tersedia drivethru.,,TRUE,McDonald's
44,TOMS Treatment Of Massage & spa,https://www.google.com/maps/contrib/114845032559962608661?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVes7gEyC33H4WNLuH0ylLoqSqOL567CEj0RLipaaH8j3DQ_qRf=s120-c-rp-mo-ba4-br100,5,3 tahun lalu,"Sudah tidak diragukan lagi
Protokol covid dilaksanakan dengan baik luar biasa👍",,TRUE,McDonald's
44,Aditya Fahmi Aprianto,https://www.google.com/maps/contrib/105530939130150921437?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXsoYWEBVTfC83kPeJ0-M29zEaL4STnqllv5Ciw4EBZZENvNR3N=s120-c-rp-mo-ba4-br100,3,5 tahun lalu,Favorite buka 24 jam penyedia makanan saat lapar pada saat dini hari,,TRUE,McDonald's
